dataset.id,dataset.name,dataset.license_title,dataset.license_id,resource.id,resource.name,resource.created,resource.revision_timestamp,resource.format,resource.url
46641c1b-5f85-4b97-bff9-d6730dfea667,test_package6,,,205dcf54-fbd4-4780-b740-7d951c65268b,Test Resource,2014-10-10T16:57:42.600873,2014-10-10T16:57:53.997043,CSV,http://demo.ckan.org/dataset/46641c1b-5f85-4b97-bff9-d6730dfea667/resource/205dcf54-fbd4-4780-b740-7d951c65268b/download/state.csv
46641c1b-5f85-4b97-bff9-d6730dfea667,test_package6,,,82c77503-9dbe-41f6-a3e2-5bab84a4b747,Test Resource,2014-10-10T16:57:54.378374,2014-10-10T16:58:05.574035,CSV,http://demo.ckan.org/dataset/46641c1b-5f85-4b97-bff9-d6730dfea667/resource/82c77503-9dbe-41f6-a3e2-5bab84a4b747/download/state.csv
bde366d5-0b1c-40f9-8f59-1b0422911600,test-pol,License Not Specified,notspecified,1cdf9ad9-428e-42e9-8244-575345ee200e,,2014-05-20T08:58:47.965434,2014-05-20T08:58:52.055154,CSV,http://demo.ckan.org/dataset/bde366d5-0b1c-40f9-8f59-1b0422911600/resource/1cdf9ad9-428e-42e9-8244-575345ee200e/download/caremissions2013.csv
8cb0f453-1439-4803-ad23-4c2feb58e925,testqfqgwdfvb,Pas de licence spcifie,notspecified,50f18931-29ab-4da1-af65-b6d13aac91cb,gqfxwdvsdfvb,2014-10-16T07:25:14.110225,2014-10-21T10:00:54.102405,CSV,http://demo.ckan.org/fr/dataset/8cb0f453-1439-4803-ad23-4c2feb58e925/resource/50f18931-29ab-4da1-af65-b6d13aac91cb/download/test.csv
8cb0f453-1439-4803-ad23-4c2feb58e925,testqfqgwdfvb,Pas de licence spcifie,notspecified,d4406b82-53d6-4b08-9fe1-0a10faf7f7a3,qsgshbq,2014-10-21T10:00:54.139130,2014-10-21T10:00:54.102405,,http://data.gov.uk/dataset/learning-aim-reference-service/resource/b166b1cf-2a0f-435e-9ffa-c70376c35231
4a3e3b32-e67e-45b3-a11b-6be083da9ee6,test-rayzor,License Not Specified,notspecified,d6f28fc5-edaa-4ae9-afaa-5be07ebcdddb,Test file,2014-09-26T05:41:06.433536,2014-09-26T05:45:36.817710,CSV,http://demo.ckan.org/dataset/4a3e3b32-e67e-45b3-a11b-6be083da9ee6/resource/d6f28fc5-edaa-4ae9-afaa-5be07ebcdddb/download/expendituretemplate.csv
4a3e3b32-e67e-45b3-a11b-6be083da9ee6,test-rayzor,License Not Specified,notspecified,aea7c9ad-0b99-4a2d-8446-98b6296cc2ba,SCD,2014-09-26T05:45:36.846049,2014-10-09T07:18:18.480644,CSV,https://data.qld.gov.au/storage/f/2014-09-14T23:12:06.278Z/science-capability-directory.csv
ebf25e67-000d-4dbe-9f63-dccc563103ee,test-rdf,License Not Specified,notspecified,6b0c86d9-2bc2-4966-a6ce-7a36010a2b7b,rdf/turtle,2014-06-18T06:54:21.247450,2014-06-18T06:55:13.219804,turtle,http://taibif.tw/lod/data/Species/380635
a79959f3-f04f-40e8-ae41-4d02da23de06,test_resource,,,d90ec1f2-54c3-4348-8cc8-67551969e53f,Test,2014-09-11T14:35:50.875043,2014-09-11T14:35:59.505347,CSV,http://afghanistanelectiondata.org/sites/default/files/district_centerpoints.csv
a79959f3-f04f-40e8-ae41-4d02da23de06,test_resource,,,5caa9b70-ce17-4a37-8ee1-3fc7afe8d198,Test Resource,2014-10-10T15:50:21.647545,2014-10-10T15:50:29.943488,CSV,http://demo.ckan.org/dataset/a79959f3-f04f-40e8-ae41-4d02da23de06/resource/5caa9b70-ce17-4a37-8ee1-3fc7afe8d198/download/state.csv
a79959f3-f04f-40e8-ae41-4d02da23de06,test_resource,,,5b9d97ee-933b-4045-803d-3897476978ce,Test Resource,2014-10-10T15:51:04.202360,2014-10-10T15:51:15.443928,CSV,http://demo.ckan.org/dataset/a79959f3-f04f-40e8-ae41-4d02da23de06/resource/5b9d97ee-933b-4045-803d-3897476978ce/download/state.csv
148d6c3c-1727-4ad6-addb-41b27582d163,test-resources-and-distribution-field_249,,,ee33265c-d1d2-45be-98a3-6cb2ae3cd259,widgets.csv,2015-01-31T04:49:12.047135,2015-01-31T04:49:11.887008,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
148d6c3c-1727-4ad6-addb-41b27582d163,test-resources-and-distribution-field_249,,,35e0e099-b007-4bff-b6bf-e7eefeeff450,widgets-all.zip,2015-01-31T04:49:12.047163,2015-01-31T04:49:11.887008,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
148d6c3c-1727-4ad6-addb-41b27582d163,test-resources-and-distribution-field_249,,,8681c24b-042c-4be9-aba6-86bb38c28b4d,widgets-all.json,2015-01-31T04:49:12.047174,2015-01-31T04:49:11.887008,JSON,http://www.agency.gov/feeds/widgets-all.json
148d6c3c-1727-4ad6-addb-41b27582d163,test-resources-and-distribution-field_249,,,9c659a0e-a895-4a24-927b-d158ca1000ca,Widgets REST API,2015-01-31T04:49:12.047184,2015-01-31T04:49:11.887008,,https://data.agency.gov/api/widgets-statistics/
5bf3f9d0-50da-4d02-89e0-f0d395ee6392,test-resources-and-distribution-field_253,,,bdedeb92-e7df-4c69-bd8b-4b7bb9063bf4,widgets.csv,2015-01-31T17:13:16.187055,2015-01-31T17:13:16.124912,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
5bf3f9d0-50da-4d02-89e0-f0d395ee6392,test-resources-and-distribution-field_253,,,0a84b495-adc8-40cd-9ada-631e48b4e3d9,widgets-all.zip,2015-01-31T17:13:16.187090,2015-01-31T17:13:16.124912,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
5bf3f9d0-50da-4d02-89e0-f0d395ee6392,test-resources-and-distribution-field_253,,,4f29bcc9-eca0-4528-a541-35bbbeeb3a8d,widgets-all.json,2015-01-31T17:13:16.187101,2015-01-31T17:13:16.124912,JSON,http://www.agency.gov/feeds/widgets-all.json
5bf3f9d0-50da-4d02-89e0-f0d395ee6392,test-resources-and-distribution-field_253,,,3bfebbc2-d0bb-4d9f-9c8f-7a5242158a94,Widgets REST API,2015-01-31T17:13:16.187111,2015-01-31T17:13:16.124912,,https://data.agency.gov/api/widgets-statistics/
e1423a96-151f-4645-9df4-8606e4942a5b,test-resources-and-distribution-field_271,,,801b54fd-e91b-4e58-a353-a7ddec113c7c,widgets.csv,2015-01-31T17:13:55.320604,2015-01-31T17:13:55.257602,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
e1423a96-151f-4645-9df4-8606e4942a5b,test-resources-and-distribution-field_271,,,312d44ee-15a9-4d49-9f61-2539cc4246ad,widgets-all.zip,2015-01-31T17:13:55.320640,2015-01-31T17:13:55.257602,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
e1423a96-151f-4645-9df4-8606e4942a5b,test-resources-and-distribution-field_271,,,6740d5f9-31dc-4cd5-ab29-bed2b780b549,widgets-all.json,2015-01-31T17:13:55.320651,2015-01-31T17:13:55.257602,JSON,http://www.agency.gov/feeds/widgets-all.json
e1423a96-151f-4645-9df4-8606e4942a5b,test-resources-and-distribution-field_271,,,9d87eeaa-0fa8-4976-81f6-ba87df2a9ec7,Widgets REST API,2015-01-31T17:13:55.320661,2015-01-31T17:13:55.257602,,https://data.agency.gov/api/widgets-statistics/
61660d68-f732-4cc9-bb6d-9b5bee9dc8b7,test-resources-and-distribution-field_411,,,fac5aed1-432f-4184-b206-aa3fae7bee85,widgets.csv,2015-01-31T17:25:17.080753,2015-01-31T17:25:16.952205,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
61660d68-f732-4cc9-bb6d-9b5bee9dc8b7,test-resources-and-distribution-field_411,,,4473988a-1de8-47d7-a56c-b0e31dd1a686,widgets-all.zip,2015-01-31T17:25:17.080787,2015-01-31T17:25:16.952205,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
61660d68-f732-4cc9-bb6d-9b5bee9dc8b7,test-resources-and-distribution-field_411,,,fc55d5e2-a500-4854-afa6-638959a257b4,widgets-all.json,2015-01-31T17:25:17.080798,2015-01-31T17:25:16.952205,JSON,http://www.agency.gov/feeds/widgets-all.json
61660d68-f732-4cc9-bb6d-9b5bee9dc8b7,test-resources-and-distribution-field_411,,,82e21785-9312-45df-b12c-9af5bf2349d7,Widgets REST API,2015-01-31T17:25:17.080809,2015-01-31T17:25:16.952205,,https://data.agency.gov/api/widgets-statistics/
2b5f62ca-0e28-4461-9684-f3eddc291ddd,test-resources-and-distribution-field_484,,,e5fecc80-3bcb-4f69-bef7-80fb59c74493,widgets.csv,2015-01-31T17:28:03.157383,2015-01-31T17:28:03.098070,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
2b5f62ca-0e28-4461-9684-f3eddc291ddd,test-resources-and-distribution-field_484,,,f7f2f942-ff37-4362-99b6-b35492e1180a,widgets-all.zip,2015-01-31T17:28:03.157417,2015-01-31T17:28:03.098070,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
2b5f62ca-0e28-4461-9684-f3eddc291ddd,test-resources-and-distribution-field_484,,,80065f53-4b1e-4a71-ae31-e68b212038b1,widgets-all.json,2015-01-31T17:28:03.157431,2015-01-31T17:28:03.098070,JSON,http://www.agency.gov/feeds/widgets-all.json
2b5f62ca-0e28-4461-9684-f3eddc291ddd,test-resources-and-distribution-field_484,,,cd876318-b4d3-4bbc-8acb-532936bbce06,Widgets REST API,2015-01-31T17:28:03.157442,2015-01-31T17:28:03.098070,,https://data.agency.gov/api/widgets-statistics/
6301082f-9db1-43a0-9f2e-7072bbff4691,test-resources-and-distribution-field_490,,,92453e1b-5f2d-42db-9a2c-e2e5e36869e8,widgets.csv,2015-01-31T04:49:35.198517,2015-01-31T04:49:35.141231,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
6301082f-9db1-43a0-9f2e-7072bbff4691,test-resources-and-distribution-field_490,,,a19baef4-3f39-4522-a28b-efb6af66f203,widgets-all.zip,2015-01-31T04:49:35.198554,2015-01-31T04:49:35.141231,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
6301082f-9db1-43a0-9f2e-7072bbff4691,test-resources-and-distribution-field_490,,,53f10305-cddf-4238-a77b-e5581ee2f604,widgets-all.json,2015-01-31T04:49:35.198565,2015-01-31T04:49:35.141231,JSON,http://www.agency.gov/feeds/widgets-all.json
6301082f-9db1-43a0-9f2e-7072bbff4691,test-resources-and-distribution-field_490,,,cfa89db3-506d-4265-8d8c-4f12e03948c2,Widgets REST API,2015-01-31T04:49:35.198575,2015-01-31T04:49:35.141231,,https://data.agency.gov/api/widgets-statistics/
2518a895-3e64-4768-b306-65887fafcccb,test-resources-and-distribution-field_539,,,1fc36f8b-0318-4db5-826d-f3c00e9d87c5,widgets.csv,2015-01-31T04:29:55.413150,2015-01-31T04:29:55.346319,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
2518a895-3e64-4768-b306-65887fafcccb,test-resources-and-distribution-field_539,,,0713f085-be3a-4d27-b9f6-07689a321b16,widgets-all.zip,2015-01-31T04:29:55.413186,2015-01-31T04:29:55.346319,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
2518a895-3e64-4768-b306-65887fafcccb,test-resources-and-distribution-field_539,,,1922285a-b7da-4711-8640-848b45c6ff90,widgets-all.json,2015-01-31T04:29:55.413198,2015-01-31T04:29:55.346319,JSON,http://www.agency.gov/feeds/widgets-all.json
2518a895-3e64-4768-b306-65887fafcccb,test-resources-and-distribution-field_539,,,6ab545f4-c261-4f3a-b5d2-ef8668a2569a,Widgets REST API,2015-01-31T04:29:55.413208,2015-01-31T04:29:55.346319,,https://data.agency.gov/api/widgets-statistics/
9c3e9542-54e1-4ab2-aff8-5d3876d37f5d,test-resources-and-distribution-field_556,,,5d62fd41-4d9d-43be-9fd6-c06d13e2ff3a,widgets.csv,2015-01-31T04:32:13.780892,2015-01-31T04:32:13.688667,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
9c3e9542-54e1-4ab2-aff8-5d3876d37f5d,test-resources-and-distribution-field_556,,,26710ea3-e06f-49e4-98f4-9c4d3eae4111,widgets-all.zip,2015-01-31T04:32:13.780928,2015-01-31T04:32:13.688667,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
9c3e9542-54e1-4ab2-aff8-5d3876d37f5d,test-resources-and-distribution-field_556,,,bdbac1f5-20b2-4297-9ba1-3460065844f1,widgets-all.json,2015-01-31T04:32:13.780940,2015-01-31T04:32:13.688667,JSON,http://www.agency.gov/feeds/widgets-all.json
9c3e9542-54e1-4ab2-aff8-5d3876d37f5d,test-resources-and-distribution-field_556,,,5c154e29-12e8-43e7-9b1f-e201c222a7ac,Widgets REST API,2015-01-31T04:32:13.780950,2015-01-31T04:32:13.688667,,https://data.agency.gov/api/widgets-statistics/
da605512-3bf1-4680-acca-3b08c36f24ec,test-resources-and-distribution-field_600,,,e17b2590-81aa-4dca-888c-5fb49e6a2d71,widgets.csv,2015-01-31T17:13:13.812196,2015-01-31T17:13:13.696767,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
da605512-3bf1-4680-acca-3b08c36f24ec,test-resources-and-distribution-field_600,,,28290979-3ba3-4e83-ace6-7b5ad2de805c,widgets-all.zip,2015-01-31T17:13:13.812229,2015-01-31T17:13:13.696767,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
da605512-3bf1-4680-acca-3b08c36f24ec,test-resources-and-distribution-field_600,,,91d57b89-9812-4bc4-99cc-ba57bbec5acd,widgets-all.json,2015-01-31T17:13:13.812241,2015-01-31T17:13:13.696767,JSON,http://www.agency.gov/feeds/widgets-all.json
da605512-3bf1-4680-acca-3b08c36f24ec,test-resources-and-distribution-field_600,,,9c6d058b-5456-474a-8edb-075d8438b974,Widgets REST API,2015-01-31T17:13:13.812251,2015-01-31T17:13:13.696767,,https://data.agency.gov/api/widgets-statistics/
60ddedce-c08b-4a66-88eb-c3155e38d126,test-resources-and-distribution-field_606,,,5ebb8dc9-9af0-4e2a-93c4-e9ccafcb0fb1,widgets.csv,2015-01-31T04:29:30.047778,2015-01-31T04:29:29.963680,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
60ddedce-c08b-4a66-88eb-c3155e38d126,test-resources-and-distribution-field_606,,,95783e27-b994-43d4-8baa-c783b1960757,widgets-all.zip,2015-01-31T04:29:30.047815,2015-01-31T04:29:29.963680,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
60ddedce-c08b-4a66-88eb-c3155e38d126,test-resources-and-distribution-field_606,,,b1079c32-ca6a-4630-9d98-59f848a46579,widgets-all.json,2015-01-31T04:29:30.047826,2015-01-31T04:29:29.963680,JSON,http://www.agency.gov/feeds/widgets-all.json
60ddedce-c08b-4a66-88eb-c3155e38d126,test-resources-and-distribution-field_606,,,e09babbb-8b90-44d1-98b6-ad8138d33a86,Widgets REST API,2015-01-31T04:29:30.047836,2015-01-31T04:29:29.963680,,https://data.agency.gov/api/widgets-statistics/
8d9d1f18-abf8-4f35-9c1c-e1f49e4c75f5,test-resources-and-distribution-field_614,,,34ae097b-ded7-4d88-a819-655d69029509,widgets.csv,2015-01-31T17:13:53.225111,2015-01-31T17:13:53.166475,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
8d9d1f18-abf8-4f35-9c1c-e1f49e4c75f5,test-resources-and-distribution-field_614,,,854058a0-5f42-4f10-9e70-1bac6d686779,widgets-all.zip,2015-01-31T17:13:53.225145,2015-01-31T17:13:53.166475,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
8d9d1f18-abf8-4f35-9c1c-e1f49e4c75f5,test-resources-and-distribution-field_614,,,f70e0a1d-f605-438d-a514-0ed53591e97f,widgets-all.json,2015-01-31T17:13:53.225156,2015-01-31T17:13:53.166475,JSON,http://www.agency.gov/feeds/widgets-all.json
8d9d1f18-abf8-4f35-9c1c-e1f49e4c75f5,test-resources-and-distribution-field_614,,,5c29da2c-8d90-433b-8c17-5fad3699eb8a,Widgets REST API,2015-01-31T17:13:53.225167,2015-01-31T17:13:53.166475,,https://data.agency.gov/api/widgets-statistics/
c131c0d4-e4d2-4813-92d8-b0a3a45b26e3,test-resources-and-distribution-field_665,,,6c3ef05e-95a3-4aed-909b-360a68424a1d,widgets.csv,2015-01-31T04:30:00.068191,2015-01-31T04:30:00.003322,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
c131c0d4-e4d2-4813-92d8-b0a3a45b26e3,test-resources-and-distribution-field_665,,,afaf7411-4183-4d28-85af-b16ea54e6f53,widgets-all.zip,2015-01-31T04:30:00.068230,2015-01-31T04:30:00.003322,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
c131c0d4-e4d2-4813-92d8-b0a3a45b26e3,test-resources-and-distribution-field_665,,,fbfc35bf-5c26-42e6-bd7c-5fe4168d9110,widgets-all.json,2015-01-31T04:30:00.068241,2015-01-31T04:30:00.003322,JSON,http://www.agency.gov/feeds/widgets-all.json
c131c0d4-e4d2-4813-92d8-b0a3a45b26e3,test-resources-and-distribution-field_665,,,b68d9376-642a-49ae-9fcc-809d809da148,Widgets REST API,2015-01-31T04:30:00.068252,2015-01-31T04:30:00.003322,,https://data.agency.gov/api/widgets-statistics/
fd50254d-2e11-4f5d-8824-0f133e0d6eff,test-resources-and-distribution-field_704,,,20ecebb8-f198-4f02-bd52-b005680d883f,widgets.csv,2015-01-31T04:29:26.438370,2015-01-31T04:29:26.370017,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
fd50254d-2e11-4f5d-8824-0f133e0d6eff,test-resources-and-distribution-field_704,,,e90d8b1e-b6a6-4304-ae62-e562f76b3872,widgets-all.zip,2015-01-31T04:29:26.438402,2015-01-31T04:29:26.370017,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
fd50254d-2e11-4f5d-8824-0f133e0d6eff,test-resources-and-distribution-field_704,,,be228dba-7e65-42f8-ad9e-404d415653d1,widgets-all.json,2015-01-31T04:29:26.438414,2015-01-31T04:29:26.370017,JSON,http://www.agency.gov/feeds/widgets-all.json
fd50254d-2e11-4f5d-8824-0f133e0d6eff,test-resources-and-distribution-field_704,,,4b24173c-6ec4-4a1e-b75b-c7927aca0745,Widgets REST API,2015-01-31T04:29:26.438425,2015-01-31T04:29:26.370017,,https://data.agency.gov/api/widgets-statistics/
d0a38cc3-9fe7-48c1-9ed0-e49755ee3728,test-resources-and-distribution-field_725,,,eb851f93-b535-40a8-9757-979c42ced757,widgets.csv,2015-01-31T17:22:22.429614,2015-01-31T17:22:22.338998,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
d0a38cc3-9fe7-48c1-9ed0-e49755ee3728,test-resources-and-distribution-field_725,,,bbb3c836-ab8e-40fb-aca9-fd798d84b6aa,widgets-all.zip,2015-01-31T17:22:22.429649,2015-01-31T17:22:22.338998,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
d0a38cc3-9fe7-48c1-9ed0-e49755ee3728,test-resources-and-distribution-field_725,,,60189c44-4b1e-4b57-aa93-a27604d02cab,widgets-all.json,2015-01-31T17:22:22.429661,2015-01-31T17:22:22.338998,JSON,http://www.agency.gov/feeds/widgets-all.json
d0a38cc3-9fe7-48c1-9ed0-e49755ee3728,test-resources-and-distribution-field_725,,,0672a580-fdb7-45a3-a74f-c8ea5bab6133,Widgets REST API,2015-01-31T17:22:22.429671,2015-01-31T17:22:22.338998,,https://data.agency.gov/api/widgets-statistics/
9b485a78-547f-4528-8e8f-6bcfe22ba480,test-resources-and-distribution-field_751,,,22067a81-7408-41fd-9665-eb4617e2c619,widgets.csv,2015-01-31T04:49:37.484363,2015-01-31T04:49:37.420476,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
9b485a78-547f-4528-8e8f-6bcfe22ba480,test-resources-and-distribution-field_751,,,36aa7340-0960-4008-b272-67f4c96ded3f,widgets-all.zip,2015-01-31T04:49:37.484396,2015-01-31T04:49:37.420476,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
9b485a78-547f-4528-8e8f-6bcfe22ba480,test-resources-and-distribution-field_751,,,f2b3c8fd-d827-4ec4-b6fd-5fa25c4b004f,widgets-all.json,2015-01-31T04:49:37.484407,2015-01-31T04:49:37.420476,JSON,http://www.agency.gov/feeds/widgets-all.json
9b485a78-547f-4528-8e8f-6bcfe22ba480,test-resources-and-distribution-field_751,,,d441e12a-6fb2-4e76-b741-ff0870412b51,Widgets REST API,2015-01-31T04:49:37.484417,2015-01-31T04:49:37.420476,,https://data.agency.gov/api/widgets-statistics/
683fd113-3b26-4160-8286-eb2e63bfd682,test-resources-and-distribution-field_836,,,44b52b72-4e90-40b3-9a7e-e64336964cf5,widgets.csv,2015-01-31T04:33:41.066512,2015-01-31T04:33:41.006279,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
683fd113-3b26-4160-8286-eb2e63bfd682,test-resources-and-distribution-field_836,,,c4c5205b-771b-4012-8fc8-522a5c96d625,widgets-all.zip,2015-01-31T04:33:41.066547,2015-01-31T04:33:41.006279,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
683fd113-3b26-4160-8286-eb2e63bfd682,test-resources-and-distribution-field_836,,,eac81966-434e-4214-94a0-c9ce971c404f,widgets-all.json,2015-01-31T04:33:41.066558,2015-01-31T04:33:41.006279,JSON,http://www.agency.gov/feeds/widgets-all.json
683fd113-3b26-4160-8286-eb2e63bfd682,test-resources-and-distribution-field_836,,,564e0a61-98e0-49c6-9b61-f010fb95b514,Widgets REST API,2015-01-31T04:33:41.066568,2015-01-31T04:33:41.006279,,https://data.agency.gov/api/widgets-statistics/
ce238b3b-70d2-43ee-a090-3b32254192f3,test-resources-and-distribution-field_890,,,eab09abe-ddcb-4660-81b8-6961d9c7e6e6,widgets.csv,2015-01-31T17:25:19.097891,2015-01-31T17:25:19.036307,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
ce238b3b-70d2-43ee-a090-3b32254192f3,test-resources-and-distribution-field_890,,,d09945b2-60ec-47bf-bb84-68e7aadaf009,widgets-all.zip,2015-01-31T17:25:19.097927,2015-01-31T17:25:19.036307,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
ce238b3b-70d2-43ee-a090-3b32254192f3,test-resources-and-distribution-field_890,,,7a686dbe-b61d-47df-b7fd-86209239258b,widgets-all.json,2015-01-31T17:25:19.097939,2015-01-31T17:25:19.036307,JSON,http://www.agency.gov/feeds/widgets-all.json
ce238b3b-70d2-43ee-a090-3b32254192f3,test-resources-and-distribution-field_890,,,78b2f307-fd0e-47e6-88db-41cd48f58d84,Widgets REST API,2015-01-31T17:25:19.097950,2015-01-31T17:25:19.036307,,https://data.agency.gov/api/widgets-statistics/
ca329b86-dd5f-4108-a1ef-36a8aff921ce,test-resources-and-distribution-field_967,,,90aaa44d-3cc3-4e8f-af12-8062ac9b956f,widgets.csv,2015-01-31T17:19:48.969756,2015-01-31T17:19:48.908881,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
ca329b86-dd5f-4108-a1ef-36a8aff921ce,test-resources-and-distribution-field_967,,,54a94501-7077-41cd-8b5e-a818335b70e7,widgets-all.zip,2015-01-31T17:19:48.969789,2015-01-31T17:19:48.908881,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
ca329b86-dd5f-4108-a1ef-36a8aff921ce,test-resources-and-distribution-field_967,,,111ffb4a-6c22-4cb8-b286-ed922e78d4e6,widgets-all.json,2015-01-31T17:19:48.969800,2015-01-31T17:19:48.908881,JSON,http://www.agency.gov/feeds/widgets-all.json
ca329b86-dd5f-4108-a1ef-36a8aff921ce,test-resources-and-distribution-field_967,,,ebebfa50-d5a9-4d00-9dc5-93fc85298b0b,Widgets REST API,2015-01-31T17:19:48.969810,2015-01-31T17:19:48.908881,,https://data.agency.gov/api/widgets-statistics/
05e01374-8a63-40d9-8c9a-04f55cd21514,test-resources-and-distribution-field_971,,,5bf84155-fcce-40ff-8b6b-53c059160d7d,widgets.csv,2015-01-31T04:49:09.011738,2015-01-31T04:49:08.948415,CSV,https://data.agency.gov/datasets/widgets-statistics/widgets.csv
05e01374-8a63-40d9-8c9a-04f55cd21514,test-resources-and-distribution-field_971,,,2d28752e-f4b7-4863-9867-93e659940e81,widgets-all.zip,2015-01-31T04:49:09.011766,2015-01-31T04:49:08.948415,ZIP,https://data.agency.gov/datasets/widgets-statistics/widgets-all.zip
05e01374-8a63-40d9-8c9a-04f55cd21514,test-resources-and-distribution-field_971,,,dc58cf7e-1d4e-4ba4-a24b-28e970df423c,widgets-all.json,2015-01-31T04:49:09.011777,2015-01-31T04:49:08.948415,JSON,http://www.agency.gov/feeds/widgets-all.json
05e01374-8a63-40d9-8c9a-04f55cd21514,test-resources-and-distribution-field_971,,,57ae78dc-b40d-4311-af3a-c0560cd4ca3d,Widgets REST API,2015-01-31T04:49:09.011786,2015-01-31T04:49:08.948415,,https://data.agency.gov/api/widgets-statistics/
e3f2294a-e1fe-44c1-928c-163574f48531,test-rtl,License Not Specified,notspecified,d8de0852-6850-42e8-86da-4cd9bf7fc9b8,,2014-11-19T11:08:54.611631,2014-11-19T11:08:54.588771,,http://rre
563306bb-62ee-41b1-962b-394a6c319af4,test-run-1,Creative Commons Attribution,cc-by,3c28b469-6c76-4f7c-afd8-c8c2293b4e3d,Test,2015-02-26T04:34:45.382720,2015-02-26T04:35:00.207350,CSV,http://demo.ckan.org/dataset/563306bb-62ee-41b1-962b-394a6c319af4/resource/3c28b469-6c76-4f7c-afd8-c8c2293b4e3d/download/test.csv
19a14741-5793-4921-b362-778a077a1202,testsa,License Not Specified,notspecified,3f08e6cc-338b-4926-a90b-73ba00946cf8,,2015-01-21T18:19:09.466552,2015-01-21T18:19:09.441873,,http://catalog.opendata.city/dataset/b4cd5d08-0d30-401a-9327-d014395dcb3d/resource/d8068939-5552-4e3c-8d33-586a96fab004/download/nychealthcenterdistricts.geojson
11220ff0-9cef-43cf-bde3-8c24611e25e5,test-sample-data,License Not Specified,notspecified,5bdc2985-b024-4af6-b244-6a9eb138d013,test,2014-10-01T09:12:29.241712,2014-10-01T09:12:29.219281,,http://www.test.com
b585540e-bac9-4bbd-92a3-b940ea3b58db,testspa,Other (Not Open),other-closed,ad734f99-95cc-47fa-8a61-415d6870927b,Vykaz o uskladneni,2014-09-22T15:17:04.686981,2014-09-22T15:17:04.654558,CSV,http://www.uksup.sk/download/DATASETY/Uskladnenie_jablk_a_hrusiek.csv
000b6d83-85f8-43c5-9492-f3594bd31781,testsss,License Not Specified,notspecified,0f3ef857-c365-40a2-af44-7008a5ccb6f4,erer,2015-02-18T10:17:43.214349,2015-02-18T11:32:35.767329,CSV,http://demo.ckan.org/dataset/000b6d83-85f8-43c5-9492-f3594bd31781/resource/0f3ef857-c365-40a2-af44-7008a5ccb6f4/download/mapofprimaryschoolpassratesbyregion.csv
8a6bc916-14c3-4c88-971f-828c2cbbc387,testt,License Not Specified,notspecified,7b826658-0b91-4d3d-950c-45b458a498f9,test,2014-10-07T05:34:08.981005,2014-10-07T05:34:13.207695,jpg,http://demo.ckan.org/dataset/8a6bc916-14c3-4c88-971f-828c2cbbc387/resource/7b826658-0b91-4d3d-950c-45b458a498f9/download/chrysanthemum.jpg
